sample,jaccard_index,original_class,MLPC_class,MLPC_features,SVC_class,SVC_features
44833,1.0,4,4,"{'lowGamma', 'E4_IBI', 'highAlpha'}",4,"{'lowGamma', 'E4_IBI', 'highAlpha'}"
44849,1.0,4,4,{'E4_IBI'},4,{'E4_IBI'}
44861,1.0,4,4,{'E4_IBI'},4,{'E4_IBI'}
44862,1.0,4,4,"{'lowGamma', 'E4_IBI'}",4,"{'lowGamma', 'E4_IBI'}"
44872,1.0,4,4,{'E4_IBI'},4,{'E4_IBI'}
44888,1.0,4,4,{'E4_IBI'},4,{'E4_IBI'}
44904,1.0,4,4,"{'E4_IBI', 'delta'}",4,"{'E4_IBI', 'delta'}"
44911,1.0,4,4,{'E4_IBI'},4,{'E4_IBI'}
44920,1.0,4,4,"{'E4_IBI', 'delta', 'highBeta'}",4,"{'E4_IBI', 'delta', 'highBeta'}"
44928,1.0,4,4,{'E4_IBI'},4,{'E4_IBI'}
44931,1.0,4,4,{'E4_IBI'},4,{'E4_IBI'}
44933,1.0,4,4,{'E4_IBI'},4,{'E4_IBI'}
44946,1.0,4,4,{'E4_IBI'},4,{'E4_IBI'}
44949,1.0,4,4,{'E4_IBI'},4,{'E4_IBI'}
44951,1.0,4,4,{'E4_IBI'},4,{'E4_IBI'}
44968,0.25,4,4,"{'E4_IBI', 'highBeta', 'E4_HR'}",4,"{'E4_IBI', 'E4_TEMP'}"
44973,0.4,4,4,"{'E4_IBI', 'highBeta', 'y'}",4,"{'E4_IBI', 'highBeta', 'highAlpha', 'E4_HR'}"
44981,0.2,4,4,"{'E4_IBI', 'highBeta', 'Attention'}",4,"{'E4_EDA', 'E4_IBI', 'highAlpha'}"
44982,0.6666666666666666,4,4,"{'E4_IBI', 'E4_TEMP'}",4,"{'E4_IBI', 'E4_TEMP', 'highBeta'}"
44987,0.3333333333333333,4,4,"{'E4_EDA', 'E4_IBI'}",4,"{'E4_IBI', 'Attention'}"
44988,0.3333333333333333,4,4,"{'E4_IBI', 'Attention'}",4,"{'E4_EDA', 'E4_IBI'}"
45021,0.5,4,4,"{'E4_EDA', 'E4_TEMP', 'E4_HR'}",4,"{'E4_EDA', 'E4_TEMP', 'highBeta'}"
45027,1.0,4,4,{'E4_TEMP'},4,{'E4_TEMP'}
45038,0.6666666666666666,4,4,"{'E4_EDA', 'E4_TEMP', 'lowGamma'}",4,"{'E4_EDA', 'E4_TEMP'}"
45041,0.2857142857142857,4,4,"{'E4_IBI', 'E4_TEMP', 'highAlpha', 'lowAlpha'}",4,"{'lowBeta', 'lowGamma', 'E4_TEMP', 'highAlpha', 'E4_EDA'}"
45042,0.09090909090909091,4,4,"{'lowBeta', 'delta', 'E4_BVP', 'E4_IBI', 'E4_TEMP', 'highAlpha', 'E4_HR', 'highBeta', 'lowAlpha'}",4,"{'E4_EDA', 'E4_TEMP', 'y'}"
45044,0.4,4,4,"{'E4_IBI', 'Attention', 'E4_TEMP', 'y'}",4,"{'x', 'E4_IBI', 'E4_TEMP'}"
45057,0.6,4,4,"{'E4_IBI', 'E4_TEMP', 'lowBeta'}",4,"{'lowBeta', 'E4_IBI', 'E4_TEMP', 'E4_EDA', 'lowAlpha'}"
45061,0.2,4,4,"{'E4_EDA', 'E4_TEMP'}",4,"{'E4_EDA', 'E4_IBI', 'highAlpha', 'Attention'}"
45070,0.2857142857142857,4,4,"{'Meditation', 'E4_TEMP', 'highAlpha', 'Attention', 'E4_HR'}",4,"{'E4_IBI', 'E4_TEMP', 'highAlpha', 'y'}"
45077,0.4,4,4,"{'x', 'E4_EDA', 'E4_TEMP', 'E4_BVP'}",4,"{'E4_EDA', 'E4_TEMP', 'middleGamma'}"
45081,0.1,4,4,"{'lowBeta', 'E4_IBI', 'E4_TEMP', 'highAlpha', 'highBeta', 'middleGamma', 'lowAlpha'}",4,"{'x', 'E4_EDA', 'E4_TEMP', 'z'}"
45083,0.2857142857142857,4,4,"{'E4_EDA', 'E4_TEMP'}",4,"{'lowBeta', 'y', 'E4_TEMP', 'E4_HR', 'middleGamma', 'E4_EDA', 'lowAlpha'}"
45099,0.2857142857142857,4,4,"{'E4_EDA', 'E4_TEMP', 'lowBeta', 'z'}",4,"{'delta', 'x', 'Meditation', 'E4_TEMP', 'E4_EDA'}"
45108,0.1111111111111111,4,4,"{'lowBeta', 'E4_BVP', 'Meditation', 'E4_TEMP', 'Attention', 'E4_EDA'}",4,"{'E4_IBI', 'E4_TEMP', 'E4_HR', 'z'}"
45122,0.1111111111111111,4,4,"{'E4_IBI', 'E4_TEMP', 'highBeta', 'z'}",4,"{'lowBeta', 'theta', 'x', 'E4_IBI', 'E4_EDA', 'lowAlpha'}"
45132,0.0,4,4,"{'x', 'E4_IBI', 'z'}",4,"{'E4_EDA', 'delta', 'E4_TEMP', 'Attention'}"
45152,1.0,4,4,{'E4_IBI'},4,{'E4_IBI'}
45153,1.0,4,4,{'E4_IBI'},4,{'E4_IBI'}
45190,1.0,4,4,{'E4_IBI'},4,{'E4_IBI'}
45198,1.0,4,4,{'E4_IBI'},4,{'E4_IBI'}
45205,1.0,4,4,{'E4_IBI'},4,{'E4_IBI'}
45214,1.0,4,4,{'E4_IBI'},4,{'E4_IBI'}
45220,1.0,4,4,{'E4_IBI'},4,{'E4_IBI'}
45223,1.0,4,4,"{'E4_IBI', 'E4_HR'}",4,"{'E4_IBI', 'E4_HR'}"
45266,1.0,4,4,{'E4_IBI'},4,{'E4_IBI'}
45287,1.0,4,4,"{'lowGamma', 'E4_IBI', 'lowBeta'}",4,"{'lowGamma', 'E4_IBI', 'lowBeta'}"
45296,1.0,4,4,"{'E4_IBI', 'highBeta'}",4,"{'E4_IBI', 'highBeta'}"
45311,1.0,4,4,{'E4_IBI'},4,{'E4_IBI'}
45318,1.0,4,4,{'E4_IBI'},4,{'E4_IBI'}
45332,1.0,4,4,{'E4_IBI'},4,{'E4_IBI'}
45333,1.0,4,4,"{'E4_IBI', 'delta'}",4,"{'E4_IBI', 'delta'}"
45343,1.0,4,4,"{'E4_IBI', 'delta'}",4,"{'E4_IBI', 'delta'}"
45346,1.0,4,4,{'E4_IBI'},4,{'E4_IBI'}
45347,1.0,4,4,{'E4_IBI'},4,{'E4_IBI'}
45354,1.0,4,4,"{'E4_IBI', 'delta', 'highBeta'}",4,"{'E4_IBI', 'delta', 'highBeta'}"
45356,1.0,4,4,{'E4_IBI'},4,{'E4_IBI'}
45359,1.0,4,4,"{'E4_IBI', 'delta', 'highBeta'}",4,"{'E4_IBI', 'delta', 'highBeta'}"
45361,1.0,4,4,"{'E4_IBI', 'delta', 'highBeta'}",4,"{'E4_IBI', 'delta', 'highBeta'}"
45367,1.0,4,4,"{'E4_IBI', 'delta'}",4,"{'E4_IBI', 'delta'}"
45385,1.0,4,4,{'E4_IBI'},4,{'E4_IBI'}
45423,1.0,4,4,{'E4_IBI'},4,{'E4_IBI'}
45433,1.0,4,4,{'E4_IBI'},4,{'E4_IBI'}
45447,1.0,4,4,{'E4_IBI'},4,{'E4_IBI'}
45460,1.0,4,4,"{'E4_IBI', 'delta', 'highAlpha'}",4,"{'E4_IBI', 'delta', 'highAlpha'}"
45464,1.0,4,4,{'E4_IBI'},4,{'E4_IBI'}
45469,1.0,4,4,{'E4_IBI'},4,{'E4_IBI'}
45471,1.0,4,4,{'E4_IBI'},4,{'E4_IBI'}
45511,1.0,4,4,{'E4_IBI'},4,{'E4_IBI'}
45515,1.0,4,4,"{'E4_IBI', 'highBeta'}",4,"{'E4_IBI', 'highBeta'}"
45533,1.0,4,4,{'E4_IBI'},4,{'E4_IBI'}
45542,1.0,4,4,{'E4_IBI'},4,{'E4_IBI'}
45546,1.0,4,4,{'E4_IBI'},4,{'E4_IBI'}
45547,1.0,4,4,{'E4_IBI'},4,{'E4_IBI'}
45551,1.0,4,4,{'E4_HR'},4,{'E4_HR'}
45556,1.0,4,4,"{'highBeta', 'highAlpha', 'E4_HR'}",4,"{'highBeta', 'highAlpha', 'E4_HR'}"
45562,1.0,4,4,"{'E4_IBI', 'E4_HR'}",4,"{'E4_IBI', 'E4_HR'}"
45588,1.0,4,4,{'E4_IBI'},4,{'E4_IBI'}
45589,1.0,4,4,{'E4_IBI'},4,{'E4_IBI'}
45599,1.0,4,4,{'E4_IBI'},4,{'E4_IBI'}
45601,1.0,4,4,{'E4_IBI'},4,{'E4_IBI'}
45602,1.0,4,4,{'E4_IBI'},4,{'E4_IBI'}
45610,1.0,4,4,{'E4_IBI'},4,{'E4_IBI'}
45621,1.0,4,4,{'E4_IBI'},4,{'E4_IBI'}
45626,1.0,4,4,{'E4_IBI'},4,{'E4_IBI'}
45634,1.0,4,4,{'E4_HR'},4,{'E4_HR'}
45643,1.0,4,4,{'E4_IBI'},4,{'E4_IBI'}
45645,1.0,4,4,{'E4_IBI'},4,{'E4_IBI'}
45670,1.0,4,4,{'E4_IBI'},4,{'E4_IBI'}
45691,1.0,4,4,{'E4_HR'},4,{'E4_HR'}
45692,1.0,4,4,"{'highAlpha', 'E4_HR'}",4,"{'highAlpha', 'E4_HR'}"
45696,1.0,4,4,"{'highBeta', 'E4_TEMP', 'E4_HR'}",4,"{'highBeta', 'E4_TEMP', 'E4_HR'}"
45705,1.0,4,4,"{'highBeta', 'delta', 'E4_HR'}",4,"{'highBeta', 'delta', 'E4_HR'}"
45728,1.0,4,4,{'E4_HR'},4,{'E4_HR'}
45729,1.0,4,4,{'E4_HR'},4,{'E4_HR'}
45741,1.0,4,4,"{'highBeta', 'E4_HR'}",4,"{'highBeta', 'E4_HR'}"
45742,1.0,4,4,"{'highBeta', 'E4_HR'}",4,"{'highBeta', 'E4_HR'}"
45810,1.0,4,4,"{'lowGamma', 'highBeta', 'E4_HR'}",4,"{'lowGamma', 'highBeta', 'E4_HR'}"
45817,1.0,4,4,{'E4_HR'},4,{'E4_HR'}
45820,1.0,4,4,{'E4_HR'},4,{'E4_HR'}
45830,1.0,4,4,"{'lowGamma', 'highBeta', 'E4_HR'}",4,"{'lowGamma', 'highBeta', 'E4_HR'}"
45847,1.0,4,4,{'E4_HR'},4,{'E4_HR'}
45850,1.0,4,4,{'E4_HR'},4,{'E4_HR'}
45851,1.0,4,4,{'E4_HR'},4,{'E4_HR'}
45864,1.0,4,4,{'E4_HR'},4,{'E4_HR'}
45871,1.0,4,4,{'E4_HR'},4,{'E4_HR'}
45882,1.0,4,4,{'E4_HR'},4,{'E4_HR'}
45910,1.0,4,4,"{'highBeta', 'E4_HR'}",4,"{'highBeta', 'E4_HR'}"
45920,1.0,4,4,{'E4_HR'},4,{'E4_HR'}
45922,1.0,4,4,{'E4_HR'},4,{'E4_HR'}
45959,1.0,4,4,{'E4_HR'},4,{'E4_HR'}
45962,1.0,4,4,"{'lowBeta', 'delta', 'highAlpha', 'E4_HR'}",4,"{'lowBeta', 'delta', 'highAlpha', 'E4_HR'}"
45963,1.0,4,4,{'E4_HR'},4,{'E4_HR'}
45975,1.0,4,4,"{'highAlpha', 'E4_HR'}",4,"{'highAlpha', 'E4_HR'}"
45980,1.0,4,4,{'E4_HR'},4,{'E4_HR'}
45992,1.0,4,4,{'E4_HR'},4,{'E4_HR'}
46004,1.0,4,4,{'E4_HR'},4,{'E4_HR'}
46011,1.0,4,4,"{'highAlpha', 'E4_HR'}",4,"{'highAlpha', 'E4_HR'}"
46013,1.0,4,4,{'E4_HR'},4,{'E4_HR'}
46017,1.0,4,4,"{'lowBeta', 'delta', 'highAlpha', 'E4_HR'}",4,"{'lowBeta', 'delta', 'highAlpha', 'E4_HR'}"
46018,1.0,4,4,"{'delta', 'E4_HR'}",4,"{'delta', 'E4_HR'}"
46020,1.0,4,4,{'E4_HR'},4,{'E4_HR'}
46042,1.0,4,4,{'E4_HR'},4,{'E4_HR'}
46044,1.0,4,4,{'E4_HR'},4,{'E4_HR'}
46047,1.0,4,4,"{'lowBeta', 'delta', 'highAlpha', 'E4_HR'}",4,"{'lowBeta', 'delta', 'highAlpha', 'E4_HR'}"
46053,1.0,4,4,{'E4_HR'},4,{'E4_HR'}
46055,1.0,4,4,"{'highBeta', 'E4_HR'}",4,"{'highBeta', 'E4_HR'}"
46065,1.0,4,4,{'E4_HR'},4,{'E4_HR'}
46072,1.0,4,4,{'E4_IBI'},4,{'E4_IBI'}
46091,1.0,4,4,"{'E4_IBI', 'highAlpha', 'lowBeta'}",4,"{'E4_IBI', 'highAlpha', 'lowBeta'}"
46093,1.0,4,4,"{'E4_IBI', 'highAlpha'}",4,"{'E4_IBI', 'highAlpha'}"
46100,1.0,4,4,{'E4_IBI'},4,{'E4_IBI'}
46105,1.0,4,4,{'E4_IBI'},4,{'E4_IBI'}
46111,1.0,4,4,{'E4_IBI'},4,{'E4_IBI'}
46114,1.0,4,4,{'E4_IBI'},4,{'E4_IBI'}
46115,1.0,4,4,{'E4_IBI'},4,{'E4_IBI'}
46122,1.0,4,4,{'E4_IBI'},4,{'E4_IBI'}
46133,1.0,4,4,{'E4_IBI'},4,{'E4_IBI'}
46143,1.0,4,4,{'E4_IBI'},4,{'E4_IBI'}
46162,1.0,4,4,{'E4_IBI'},4,{'E4_IBI'}
46195,1.0,4,4,{'E4_HR'},4,{'E4_HR'}
46200,1.0,4,4,"{'delta', 'lowAlpha', 'E4_TEMP', 'E4_HR'}",4,"{'delta', 'lowAlpha', 'E4_TEMP', 'E4_HR'}"
46210,1.0,4,4,{'E4_HR'},4,{'E4_HR'}
46211,1.0,4,4,{'E4_HR'},4,{'E4_HR'}
46213,1.0,4,4,{'E4_HR'},4,{'E4_HR'}
46215,1.0,4,4,{'E4_HR'},4,{'E4_HR'}
46226,1.0,4,4,{'E4_HR'},4,{'E4_HR'}
46231,1.0,4,4,"{'delta', 'E4_HR'}",4,"{'delta', 'E4_HR'}"
46238,1.0,4,4,"{'highBeta', 'delta', 'E4_HR'}",4,"{'highBeta', 'delta', 'E4_HR'}"
46251,1.0,4,4,{'E4_HR'},4,{'E4_HR'}
46253,1.0,4,4,{'E4_HR'},4,{'E4_HR'}
46260,1.0,4,4,{'E4_HR'},4,{'E4_HR'}
46269,1.0,4,4,{'E4_HR'},4,{'E4_HR'}
46292,1.0,4,4,{'E4_IBI'},4,{'E4_IBI'}
46309,1.0,4,4,{'E4_IBI'},4,{'E4_IBI'}
46311,1.0,4,4,"{'E4_IBI', 'highAlpha', 'highBeta'}",4,"{'E4_IBI', 'highAlpha', 'highBeta'}"
46321,1.0,4,4,{'E4_IBI'},4,{'E4_IBI'}
46340,1.0,4,4,{'E4_IBI'},4,{'E4_IBI'}
46357,1.0,4,4,"{'highBeta', 'E4_HR'}",4,"{'highBeta', 'E4_HR'}"
46358,1.0,4,4,"{'highBeta', 'E4_HR'}",4,"{'highBeta', 'E4_HR'}"
46360,1.0,4,4,"{'highBeta', 'delta', 'E4_HR'}",4,"{'highBeta', 'delta', 'E4_HR'}"
46372,1.0,4,4,{'E4_HR'},4,{'E4_HR'}
46373,1.0,4,4,{'E4_HR'},4,{'E4_HR'}
46395,1.0,4,4,{'E4_HR'},4,{'E4_HR'}
46396,1.0,4,4,{'E4_HR'},4,{'E4_HR'}
46434,1.0,4,4,{'E4_HR'},4,{'E4_HR'}
46452,1.0,4,4,{'E4_HR'},4,{'E4_HR'}
46455,1.0,4,4,"{'highBeta', 'highAlpha', 'E4_HR'}",4,"{'highBeta', 'highAlpha', 'E4_HR'}"
46456,1.0,4,4,{'E4_HR'},4,{'E4_HR'}
46459,1.0,4,4,"{'highBeta', 'highAlpha', 'E4_HR'}",4,"{'highBeta', 'highAlpha', 'E4_HR'}"
46462,1.0,4,4,{'E4_HR'},4,{'E4_HR'}
46465,1.0,4,4,{'E4_HR'},4,{'E4_HR'}
46468,1.0,4,4,{'E4_HR'},4,{'E4_HR'}
46472,1.0,4,4,{'E4_HR'},4,{'E4_HR'}
46477,1.0,4,4,"{'highBeta', 'highAlpha', 'E4_HR'}",4,"{'highBeta', 'highAlpha', 'E4_HR'}"
46490,1.0,4,4,{'E4_IBI'},4,{'E4_IBI'}
46499,1.0,4,4,"{'E4_IBI', 'highBeta'}",4,"{'E4_IBI', 'highBeta'}"
46517,1.0,4,4,"{'lowBeta', 'highBeta', 'highAlpha', 'E4_HR'}",4,"{'lowBeta', 'highBeta', 'highAlpha', 'E4_HR'}"
46527,1.0,4,4,{'E4_HR'},4,{'E4_HR'}
46535,1.0,4,4,"{'delta', 'highAlpha', 'E4_HR'}",4,"{'delta', 'highAlpha', 'E4_HR'}"
46539,1.0,4,4,"{'delta', 'highAlpha', 'E4_HR'}",4,"{'delta', 'highAlpha', 'E4_HR'}"
46543,1.0,4,4,{'E4_HR'},4,{'E4_HR'}
46549,1.0,4,4,{'E4_HR'},4,{'E4_HR'}
46557,1.0,4,4,{'E4_HR'},4,{'E4_HR'}
46561,1.0,4,4,{'E4_HR'},4,{'E4_HR'}
46572,1.0,4,4,"{'delta', 'highAlpha', 'E4_HR'}",4,"{'delta', 'highAlpha', 'E4_HR'}"
46587,1.0,4,4,"{'highBeta', 'highAlpha', 'E4_HR'}",4,"{'highBeta', 'highAlpha', 'E4_HR'}"
46601,1.0,4,4,"{'lowGamma', 'delta', 'E4_HR'}",4,"{'lowGamma', 'delta', 'E4_HR'}"
46625,1.0,4,4,{'E4_HR'},4,{'E4_HR'}
46651,1.0,4,4,{'E4_HR'},4,{'E4_HR'}
46672,1.0,4,4,{'E4_HR'},4,{'E4_HR'}
46674,1.0,4,4,{'E4_IBI'},4,{'E4_IBI'}
46683,1.0,4,4,{'E4_IBI'},4,{'E4_IBI'}
46693,1.0,4,4,{'E4_IBI'},4,{'E4_IBI'}
46697,1.0,4,4,{'E4_IBI'},4,{'E4_IBI'}
46703,1.0,4,4,"{'E4_IBI', 'highBeta'}",4,"{'E4_IBI', 'highBeta'}"
46709,1.0,4,4,{'E4_HR'},4,{'E4_HR'}
46771,1.0,4,4,"{'highBeta', 'highAlpha', 'E4_HR'}",4,"{'highBeta', 'highAlpha', 'E4_HR'}"
46790,1.0,4,4,{'E4_IBI'},4,{'E4_IBI'}
46836,1.0,4,4,{'E4_IBI'},4,{'E4_IBI'}
46837,1.0,4,4,{'E4_IBI'},4,{'E4_IBI'}
46839,1.0,4,4,{'E4_IBI'},4,{'E4_IBI'}
46841,1.0,4,4,{'E4_IBI'},4,{'E4_IBI'}
46847,1.0,4,4,"{'E4_IBI', 'delta', 'highAlpha', 'highBeta'}",4,"{'E4_IBI', 'delta', 'highAlpha', 'highBeta'}"
46859,1.0,4,4,{'E4_IBI'},4,{'E4_IBI'}
46863,1.0,4,4,"{'E4_IBI', 'highAlpha', 'highBeta'}",4,"{'E4_IBI', 'highAlpha', 'highBeta'}"
46873,1.0,4,4,"{'E4_IBI', 'delta', 'highAlpha'}",4,"{'E4_IBI', 'delta', 'highAlpha'}"
46879,1.0,4,4,"{'highBeta', 'delta', 'highAlpha', 'E4_HR'}",4,"{'highBeta', 'delta', 'highAlpha', 'E4_HR'}"
46890,1.0,4,4,{'E4_HR'},4,{'E4_HR'}
46923,1.0,4,4,"{'lowGamma', 'E4_HR'}",4,"{'lowGamma', 'E4_HR'}"
46924,1.0,4,4,"{'highAlpha', 'E4_HR'}",4,"{'highAlpha', 'E4_HR'}"
46928,1.0,4,4,{'E4_HR'},4,{'E4_HR'}
46931,1.0,4,4,{'E4_HR'},4,{'E4_HR'}
46944,1.0,4,4,{'E4_HR'},4,{'E4_HR'}
46963,1.0,4,4,{'E4_HR'},4,{'E4_HR'}
46965,1.0,4,4,"{'E4_TEMP', 'E4_HR'}",4,"{'E4_TEMP', 'E4_HR'}"
46974,1.0,4,4,"{'E4_TEMP', 'E4_HR'}",4,"{'E4_TEMP', 'E4_HR'}"
46986,1.0,4,4,"{'lowAlpha', 'E4_HR'}",4,"{'lowAlpha', 'E4_HR'}"
46987,1.0,4,4,"{'delta', 'E4_TEMP', 'E4_HR'}",4,"{'delta', 'E4_TEMP', 'E4_HR'}"
46989,1.0,4,4,"{'lowAlpha', 'E4_TEMP', 'E4_HR'}",4,"{'lowAlpha', 'E4_TEMP', 'E4_HR'}"
46995,1.0,4,4,"{'lowAlpha', 'highBeta', 'E4_HR'}",4,"{'lowAlpha', 'highBeta', 'E4_HR'}"
47023,1.0,4,4,{'E4_IBI'},4,{'E4_IBI'}
47034,1.0,4,4,{'E4_IBI'},4,{'E4_IBI'}
47039,1.0,4,4,{'E4_IBI'},4,{'E4_IBI'}
47056,1.0,4,4,{'E4_IBI'},4,{'E4_IBI'}
47091,1.0,4,4,{'E4_IBI'},4,{'E4_IBI'}
47094,1.0,4,4,{'E4_IBI'},4,{'E4_IBI'}
47095,1.0,4,4,"{'lowGamma', 'E4_IBI', 'highAlpha', 'highBeta'}",4,"{'lowGamma', 'E4_IBI', 'highAlpha', 'highBeta'}"
47097,1.0,4,4,"{'lowGamma', 'E4_IBI', 'highAlpha', 'highBeta'}",4,"{'lowGamma', 'E4_IBI', 'highAlpha', 'highBeta'}"
47121,1.0,4,4,{'E4_IBI'},4,{'E4_IBI'}
47127,1.0,4,4,{'E4_IBI'},4,{'E4_IBI'}
47156,1.0,4,4,{'E4_IBI'},4,{'E4_IBI'}
47157,1.0,4,4,{'E4_IBI'},4,{'E4_IBI'}
47171,1.0,4,4,{'E4_HR'},4,{'E4_HR'}
47175,1.0,4,4,{'E4_HR'},4,{'E4_HR'}
47178,1.0,4,4,"{'lowBeta', 'highAlpha', 'E4_HR'}",4,"{'lowBeta', 'highAlpha', 'E4_HR'}"
47214,1.0,4,4,"{'highAlpha', 'E4_HR'}",4,"{'highAlpha', 'E4_HR'}"
47231,1.0,4,4,{'E4_IBI'},4,{'E4_IBI'}
47251,1.0,4,4,{'E4_IBI'},4,{'E4_IBI'}
47252,1.0,4,4,{'E4_IBI'},4,{'E4_IBI'}
47257,1.0,4,4,{'E4_IBI'},4,{'E4_IBI'}
47259,1.0,4,4,{'E4_IBI'},4,{'E4_IBI'}
47264,1.0,4,4,"{'E4_IBI', 'delta', 'highBeta'}",4,"{'E4_IBI', 'delta', 'highBeta'}"
47277,1.0,4,4,{'E4_IBI'},4,{'E4_IBI'}
47308,1.0,4,4,{'E4_IBI'},4,{'E4_IBI'}
47325,1.0,4,4,{'E4_IBI'},4,{'E4_IBI'}
47348,1.0,4,4,{'E4_IBI'},4,{'E4_IBI'}
47354,1.0,4,4,{'E4_IBI'},4,{'E4_IBI'}
47378,1.0,4,4,{'E4_IBI'},4,{'E4_IBI'}
47391,1.0,4,4,{'E4_IBI'},4,{'E4_IBI'}
47395,1.0,4,4,{'E4_IBI'},4,{'E4_IBI'}
47398,1.0,4,4,"{'E4_EDA', 'highAlpha', 'lowBeta'}",4,"{'E4_EDA', 'highAlpha', 'lowBeta'}"
47410,1.0,4,4,{'E4_IBI'},4,{'E4_IBI'}
47412,1.0,4,4,{'E4_IBI'},4,{'E4_IBI'}
47418,1.0,4,4,{'E4_IBI'},4,{'E4_IBI'}
47421,1.0,4,4,"{'E4_IBI', 'highAlpha', 'highBeta'}",4,"{'E4_IBI', 'highAlpha', 'highBeta'}"
47447,1.0,4,4,{'E4_EDA'},4,{'E4_EDA'}
47459,1.0,4,4,"{'E4_IBI', 'highBeta'}",4,"{'E4_IBI', 'highBeta'}"
47463,1.0,4,4,{'E4_IBI'},4,{'E4_IBI'}
47468,1.0,4,4,{'E4_IBI'},4,{'E4_IBI'}
47472,1.0,4,4,"{'E4_IBI', 'highBeta'}",4,"{'E4_IBI', 'highBeta'}"
47474,1.0,4,4,{'E4_IBI'},4,{'E4_IBI'}
47478,1.0,4,4,{'E4_IBI'},4,{'E4_IBI'}
47481,1.0,4,4,{'E4_IBI'},4,{'E4_IBI'}
47492,1.0,4,4,{'E4_IBI'},4,{'E4_IBI'}
47499,1.0,4,4,"{'lowGamma', 'E4_IBI', 'highBeta'}",4,"{'lowGamma', 'E4_IBI', 'highBeta'}"
47506,0.5,4,4,"{'E4_IBI', 'highBeta', 'E4_HR', 'z'}",4,"{'E4_IBI', 'E4_HR'}"
47518,0.8,4,4,"{'lowGamma', 'x', 'E4_IBI', 'E4_BVP', 'E4_TEMP', 'E4_HR', 'highBeta', 'E4_EDA', 'lowAlpha'}",4,"{'lowGamma', 'delta', 'x', 'E4_IBI', 'E4_BVP', 'E4_HR', 'highBeta', 'E4_EDA', 'lowAlpha'}"
47525,0.42857142857142855,4,4,"{'y', 'lowGamma', 'theta', 'delta', 'z', 'x', 'E4_IBI', 'Meditation', 'E4_HR', 'E4_EDA'}",4,"{'lowGamma', 'theta', 'delta', 'E4_IBI', 'E4_TEMP', 'Attention', 'E4_HR', 'E4_EDA', 'highBeta', 'lowAlpha'}"
47532,1.0,4,4,"{'lowGamma', 'theta', 'delta', 'E4_TEMP', 'highAlpha', 'E4_HR', 'highBeta', 'lowAlpha'}",4,"{'lowGamma', 'theta', 'delta', 'E4_TEMP', 'highAlpha', 'E4_HR', 'highBeta', 'lowAlpha'}"
47548,1.0,4,4,"{'lowGamma', 'highBeta', 'E4_HR'}",4,"{'lowGamma', 'highBeta', 'E4_HR'}"
47550,1.0,4,4,"{'lowBeta', 'lowGamma', 'theta', 'z', 'highAlpha', 'E4_HR', 'highBeta', 'lowAlpha'}",4,"{'lowBeta', 'lowGamma', 'theta', 'z', 'highAlpha', 'E4_HR', 'highBeta', 'lowAlpha'}"
47552,1.0,4,4,"{'theta', 'highBeta'}",4,"{'theta', 'highBeta'}"
47567,0.2222222222222222,4,4,"{'y', 'lowGamma', 'delta', 'E4_IBI', 'highAlpha', 'Attention', 'E4_HR', 'E4_EDA', 'highBeta'}",4,"{'highBeta', 'E4_HR'}"
47627,1.0,4,4,{'E4_IBI'},4,{'E4_IBI'}
47633,1.0,4,4,{'E4_IBI'},4,{'E4_IBI'}
47634,1.0,4,4,{'E4_IBI'},4,{'E4_IBI'}
47670,1.0,4,4,{'E4_IBI'},4,{'E4_IBI'}
47671,1.0,4,4,{'E4_IBI'},4,{'E4_IBI'}
47673,1.0,4,4,{'E4_IBI'},4,{'E4_IBI'}
47696,1.0,4,4,{'E4_IBI'},4,{'E4_IBI'}
47698,1.0,4,4,"{'E4_IBI', 'delta', 'highBeta', 'z'}",4,"{'E4_IBI', 'delta', 'highBeta', 'z'}"
47727,1.0,4,4,{'E4_IBI'},4,{'E4_IBI'}
47753,1.0,4,4,{'E4_IBI'},4,{'E4_IBI'}
47763,1.0,4,4,{'E4_IBI'},4,{'E4_IBI'}
47765,1.0,4,4,"{'E4_IBI', 'delta', 'lowBeta', 'highBeta'}",4,"{'E4_IBI', 'delta', 'lowBeta', 'highBeta'}"
47805,1.0,4,4,{'E4_IBI'},4,{'E4_IBI'}
47813,1.0,4,4,{'E4_IBI'},4,{'E4_IBI'}
47828,1.0,4,4,{'E4_IBI'},4,{'E4_IBI'}
47858,1.0,4,4,{'E4_IBI'},4,{'E4_IBI'}
47868,1.0,4,4,{'E4_IBI'},4,{'E4_IBI'}
47879,1.0,4,4,{'E4_IBI'},4,{'E4_IBI'}
47887,1.0,4,4,"{'E4_IBI', 'highBeta'}",4,"{'E4_IBI', 'highBeta'}"
47898,1.0,4,4,{'E4_IBI'},4,{'E4_IBI'}
47904,1.0,4,4,{'E4_IBI'},4,{'E4_IBI'}
47905,1.0,4,4,{'E4_IBI'},4,{'E4_IBI'}
47946,1.0,4,4,{'E4_IBI'},4,{'E4_IBI'}
47958,1.0,4,4,"{'delta', 'E4_IBI', 'E4_TEMP'}",4,"{'delta', 'E4_IBI', 'E4_TEMP'}"
47967,1.0,4,4,{'E4_IBI'},4,{'E4_IBI'}
47970,1.0,4,4,{'E4_IBI'},4,{'E4_IBI'}
47979,1.0,4,4,"{'delta', 'E4_IBI', 'E4_TEMP'}",4,"{'delta', 'E4_IBI', 'E4_TEMP'}"
